"","Fecha","Precio"
"347",2015-08-29,229.779999
"348",2015-08-30,228.761002
"349",2015-08-31,230.056
"350",2015-09-01,228.121002
"351",2015-09-02,229.283997
"352",2015-09-03,227.182999
"353",2015-09-04,230.298004
"354",2015-09-05,235.018997
"355",2015-09-06,239.839996
"356",2015-09-07,239.847
"357",2015-09-08,243.606995
"358",2015-09-09,238.167999
"359",2015-09-10,238.477005
"360",2015-09-11,240.106995
"361",2015-09-12,235.229004
"362",2015-09-13,230.511993
"363",2015-09-14,230.643997
"364",2015-09-15,230.304001
"365",2015-09-16,229.091003
"366",2015-09-17,229.809998
"367",2015-09-18,232.975006
"368",2015-09-19,231.492996
"369",2015-09-20,231.212006
"370",2015-09-21,227.085007
"371",2015-09-22,230.617996
"372",2015-09-23,230.283005
"373",2015-09-24,234.529007
"374",2015-09-25,235.143997
"375",2015-09-26,234.339996
"376",2015-09-27,232.757004
"377",2015-09-28,239.141998
"378",2015-09-29,236.686996
"379",2015-09-30,236.059998
"380",2015-10-01,237.548996
"381",2015-10-02,237.292999
"382",2015-10-03,238.729996
"383",2015-10-04,238.259003
"384",2015-10-05,240.382996
"385",2015-10-06,246.063004
"386",2015-10-07,242.968994
"387",2015-10-08,242.304001
"388",2015-10-09,243.931
"389",2015-10-10,244.940994
"390",2015-10-11,247.050003
"391",2015-10-12,245.307999
"392",2015-10-13,249.507996
"393",2015-10-14,251.988998
"394",2015-10-15,254.320007
"395",2015-10-16,262.868988
"396",2015-10-17,270.640015
"397",2015-10-18,261.643005
"398",2015-10-19,263.437012
"399",2015-10-20,269.463013
"400",2015-10-21,266.272003
"401",2015-10-22,274.02301
"402",2015-10-23,276.496002
"403",2015-10-24,281.653992
"404",2015-10-25,283.679993
"405",2015-10-26,285.299988
"406",2015-10-27,293.787994
"407",2015-10-28,304.618011
"408",2015-10-29,313.855011
"409",2015-10-30,328.015015
"410",2015-10-31,314.165985
"411",2015-11-01,325.431
"412",2015-11-02,361.188995
"413",2015-11-03,403.416992
"414",2015-11-04,411.562988
"415",2015-11-05,386.354004
"416",2015-11-06,374.470001
"417",2015-11-07,386.481995
"418",2015-11-08,373.368011
"419",2015-11-09,380.256989
"420",2015-11-10,336.819
"421",2015-11-11,311.084015
"422",2015-11-12,338.152008
"423",2015-11-13,336.752991
"424",2015-11-14,332.906006
"425",2015-11-15,320.165985
"426",2015-11-16,330.751007
"427",2015-11-17,335.093994
"428",2015-11-18,334.589996
"429",2015-11-19,326.148987
"430",2015-11-20,322.022003
"431",2015-11-21,326.927002
"432",2015-11-22,324.536011
"433",2015-11-23,323.04599
"434",2015-11-24,320.04599
"435",2015-11-25,328.205994
"436",2015-11-26,352.68399
"437",2015-11-27,358.041992
"438",2015-11-28,357.381012
"439",2015-11-29,371.294006
"440",2015-11-30,377.321014
"441",2015-12-01,362.488007
"442",2015-12-02,359.187012
"443",2015-12-03,361.04599
"444",2015-12-04,363.183014
"445",2015-12-05,388.949005
"446",2015-12-06,388.78299
"447",2015-12-07,395.536011
"448",2015-12-08,415.562988
"449",2015-12-09,417.562988
"450",2015-12-10,415.479004
"451",2015-12-11,451.937988
"452",2015-12-12,434.997009
"453",2015-12-13,433.755005
"454",2015-12-14,444.182007
"455",2015-12-15,465.321014
"456",2015-12-16,454.93399
"457",2015-12-17,456.078003
"458",2015-12-18,463.615997
"459",2015-12-19,462.321991
"460",2015-12-20,442.684998
"461",2015-12-21,438.639008
"462",2015-12-22,436.571991
"463",2015-12-23,442.401001
"464",2015-12-24,454.984985
"465",2015-12-25,455.653015
"466",2015-12-26,417.273987
"467",2015-12-27,422.822998
"468",2015-12-28,422.278992
"469",2015-12-29,432.983002
"470",2015-12-30,426.619995
"471",2015-12-31,430.566986
"472",2016-01-01,434.334015
"473",2016-01-02,433.437988
"474",2016-01-03,430.010986
"475",2016-01-04,433.091003
"476",2016-01-05,431.959991
"477",2016-01-06,429.105011
"478",2016-01-07,458.048004
"479",2016-01-08,453.230011
"480",2016-01-09,447.610992
"481",2016-01-10,447.990997
"482",2016-01-11,448.428009
"483",2016-01-12,435.690002
"484",2016-01-13,432.371002
"485",2016-01-14,430.306
"486",2016-01-15,364.330994
"487",2016-01-16,387.536011
"488",2016-01-17,382.299011
"489",2016-01-18,387.167999
"490",2016-01-19,380.148987
"491",2016-01-20,420.230011
"492",2016-01-21,410.261993
"493",2016-01-22,382.492004
"494",2016-01-23,387.490997
"495",2016-01-24,402.971008
"496",2016-01-25,391.726013
"497",2016-01-26,392.153015
"498",2016-01-27,394.971985
"499",2016-01-28,380.289001
"500",2016-01-29,379.473999
"501",2016-01-30,378.255005
"502",2016-01-31,368.766998
"503",2016-02-01,373.056
"504",2016-02-02,374.447998
"505",2016-02-03,369.949005
"506",2016-02-04,389.593994
"507",2016-02-05,386.549011
"508",2016-02-06,376.522003
"509",2016-02-07,376.619995
"510",2016-02-08,373.446991
"511",2016-02-09,376.028992
"512",2016-02-10,381.648987
"513",2016-02-11,379.653992
"514",2016-02-12,384.263
"515",2016-02-13,391.859985
"516",2016-02-14,407.230011
"517",2016-02-15,400.184998
"518",2016-02-16,407.488007
"519",2016-02-17,416.321991
"520",2016-02-18,422.372986
"521",2016-02-19,420.785004
"522",2016-02-20,437.164001
"523",2016-02-21,438.798004
"524",2016-02-22,437.747986
"525",2016-02-23,420.735992
"526",2016-02-24,424.954987
"527",2016-02-25,424.544006
"528",2016-02-26,432.152008
"529",2016-02-27,432.519012
"530",2016-02-28,433.503998
"531",2016-02-29,437.696991
"532",2016-03-01,435.122986
"533",2016-03-02,423.989014
"534",2016-03-03,421.651001
"535",2016-03-04,410.938995
"536",2016-03-05,400.570007
"537",2016-03-06,407.707001
"538",2016-03-07,414.321014
"539",2016-03-08,413.971985
"540",2016-03-09,414.859985
"541",2016-03-10,417.131012
"542",2016-03-11,421.690002
"543",2016-03-12,411.623993
"544",2016-03-13,414.065002
"545",2016-03-14,416.437988
"546",2016-03-15,416.829987
"547",2016-03-16,417.010986
"548",2016-03-17,420.621002
"549",2016-03-18,409.548004
"550",2016-03-19,410.444
"551",2016-03-20,413.755005
"552",2016-03-21,413.307007
"553",2016-03-22,418.088989
"554",2016-03-23,418.040985
"555",2016-03-24,416.394012
"556",2016-03-25,417.177002
"557",2016-03-26,417.945007
"558",2016-03-27,426.765015
"559",2016-03-28,424.230988
"560",2016-03-29,416.515991
"561",2016-03-30,414.81601
